sequence,frame,event_type,count
01,1735,id_switch,2
01,1736,id_switch,2
01,1737,id_switch,2
01,1738,id_switch,3
01,1739,id_switch,2
01,1740,id_switch,2
01,1741,id_switch,2
01,1742,id_switch,2
01,1743,id_switch,2
01,1744,id_switch,2
01,1745,id_switch,2
01,1746,id_switch,2
01,1747,id_switch,2
01,1748,id_switch,2
01,1749,id_switch,3
01,1750,id_switch,2
01,1751,id_switch,2
01,1752,id_switch,2
01,1753,id_switch,2
01,1754,id_switch,2
01,1755,id_switch,2
01,1756,id_switch,2
01,1757,id_switch,2
01,1758,id_switch,3
01,1759,id_switch,8
01,1760,id_switch,5
01,1761,id_switch,4
01,1762,id_switch,8
01,1763,id_switch,9
